latent_1,latent_2,group,domain_index,candidate_id
1.3173993,0.59512556,Development,39540.0,
1.2865586,0.55419374,Development,39541.0,
1.5524529,0.24177149,Development,39542.0,
1.4970396,0.110826895,Development,39543.0,
1.5124487,0.34480718,Development,39544.0,
1.6069541,0.2837956,Development,39545.0,
1.4581993,0.28687298,Development,39546.0,
1.4386852,0.24792425,Development,39547.0,
1.5124327,0.14422394,Development,39548.0,
1.3870968,0.1568845,Development,39549.0,
1.1865289,0.5888761,Development,39550.0,
1.3309432,0.48285228,Development,39551.0,
1.4946651,0.31761214,Development,39552.0,
1.3146868,0.5082313,Development,39553.0,
1.4483103,0.34931287,Development,39554.0,
1.5676898,0.23676094,Development,39555.0,
1.4753196,0.308698,Development,39556.0,
1.5645764,0.24266219,Development,39557.0,
1.4561585,0.25478458,Development,39558.0,
1.248325,0.5963089,Development,39559.0,
1.6825795,0.21877986,Development,39560.0,
1.775387,0.38736242,Development,39561.0,
1.8464594,-0.036387995,Development,39562.0,
1.27876,0.49587026,Development,39563.0,
1.4835645,0.27110437,Development,39564.0,
1.265281,0.7240215,Development,39565.0,
1.7426729,0.3608294,Development,39566.0,
1.8527949,0.51754236,Development,39567.0,
1.9137262,0.13502575,Development,39568.0,
1.3407967,0.64538825,Development,39569.0,
1.5513434,0.40098637,Development,39570.0,
1.1169047,0.4292001,Development,39571.0,
1.2224675,0.38941056,Development,39572.0,
1.4174602,0.16889387,Development,39573.0,
1.2222136,0.38786408,Development,39574.0,
1.2120979,0.38189444,Development,39575.0,
1.4951323,0.08707311,Development,39576.0,
1.4322958,0.17181462,Development,39577.0,
1.4040953,0.13645427,Development,39578.0,
1.2810366,0.70280236,Development,39579.0,
1.293295,0.7922522,Development,39580.0,
1.7922276,0.44651884,Development,39581.0,
1.8533394,0.55904627,Development,39582.0,
1.8981344,0.12453694,Development,39583.0,
1.3458227,0.66590977,Development,39584.0,
1.5444585,0.44426537,Development,39585.0,
1.173047,0.47166407,Development,39586.0,
1.5363048,0.11191489,Development,39587.0,
1.2471184,0.5871922,Development,39589.0,
1.3778028,0.40020972,Development,39590.0,
1.1885335,0.577938,Development,39591.0,
1.2876272,0.5284059,Development,39592.0,
1.5535744,0.40138084,Development,39593.0,
1.1992608,0.50300986,Development,39594.0,
1.261038,0.6411532,Development,39595.0,
1.3099566,0.76933193,Development,39596.0,
1.4154357,0.6990954,Development,39597.0,
1.1273668,0.4125452,Development,39598.0,
1.2239524,0.38251367,Development,39599.0,
1.4324908,0.1521746,Development,39600.0,
1.2873851,0.621863,Development,39601.0,
1.1537464,0.3612776,Development,39602.0,
1.2329056,0.6480753,Development,39603.0,
1.3267387,0.56148356,Development,39604.0,
1.7799835,0.37133238,Development,39605.0,
1.1784837,0.54305166,Development,39606.0,
1.2360815,0.5736959,Development,39607.0,
1.3403735,0.5822428,Development,39608.0,
1.300503,0.52897,Development,39609.0,
1.6696368,0.35824314,Development,39610.0,
1.3023666,0.5202937,Development,39611.0,
1.2596711,0.4086745,Development,39612.0,
1.321547,0.55163014,Development,39613.0,
1.3598906,0.66026074,Development,39615.0,
1.223845,0.37051228,Development,39616.0,
1.1856825,0.34378073,Development,39617.0,
1.4929105,0.07898005,Development,39618.0,
1.3362851,0.5648753,Development,39619.0,
1.2163239,0.2422148,Development,39620.0,
1.3517529,0.57100964,Development,39621.0,
1.3043946,0.50706416,Development,39622.0,
1.4801819,0.3082733,Development,39623.0,
1.5064309,0.3556187,Development,39625.0,
1.3971196,0.17187306,Development,39626.0,
1.4617263,0.20662262,Development,39627.0,
1.523169,0.33653694,Development,39628.0,
1.4379424,0.15784323,Development,39629.0,
1.5045301,0.08347022,Development,39630.0,
1.4020153,0.13699041,Development,39631.0,
1.4641514,0.024953382,Development,39633.0,
1.5378373,0.36671245,Development,39634.0,
1.601575,0.25645444,Development,39635.0,
1.3395079,0.353602,Development,39636.0,
1.2173663,0.5607836,Development,39637.0,
1.6780462,0.7276322,Development,39638.0,
1.3404657,0.8198002,Development,39639.0,
1.6148134,0.7724978,Development,39640.0,
1.618013,0.7483365,Development,39641.0,
1.7260727,0.91756535,Development,39642.0,
1.6567498,0.7794434,Development,39643.0,
1.9784417,0.88666606,Development,39644.0,
1.1778032,0.5625551,Development,39645.0,
1.671298,0.21485953,Development,39646.0,
1.7617358,0.29799482,Development,39647.0,
1.1856081,0.603963,Development,39648.0,
1.2907779,0.5259177,Development,39649.0,
1.4884702,0.29981506,Development,39650.0,
1.7568824,0.44893628,Development,39651.0,
1.8574328,0.4801894,Development,39652.0,
1.807832,-0.033214122,Development,39653.0,
1.9006908,0.0322543,Development,39654.0,
1.2727787,0.502857,Development,39655.0,
1.307667,0.5176463,Development,39656.0,
1.5744027,0.25602823,Development,39657.0,
1.3721906,0.59436834,Development,39658.0,
1.4598819,0.3071702,Development,39659.0,
1.5621063,0.4064028,Development,39660.0,
1.6234052,0.32253203,Development,39661.0,
1.5117302,0.35541767,Development,39662.0,
1.5587147,0.37297136,Development,39663.0,
1.2730571,0.6189053,Development,39664.0,
1.3467261,0.36064568,Development,39665.0,
1.8105243,-0.0063493056,Development,39666.0,
1.9238677,0.2146803,Development,39667.0,
1.4260405,0.26392812,Development,39668.0,
1.7187431,0.28912082,Development,39669.0,
1.2875574,0.3118998,Development,39670.0,
1.6646477,0.80434096,Development,39671.0,
1.2195085,0.5721018,Development,39672.0,
1.383416,0.59568703,Development,39673.0,
1.632256,0.5067648,Development,39674.0,
1.8194827,0.7279579,Development,39675.0,
1.2573578,0.65548146,Development,39676.0,
1.734856,0.29630747,Development,39677.0,
1.8070753,0.49926051,Development,39678.0,
1.863664,0.026048768,Development,39679.0,
1.3318211,0.5799626,Development,39680.0,
1.6205498,0.41645372,Development,39681.0,
1.2273492,0.6159593,Development,39682.0,
1.335437,0.7791777,Development,39683.0,
1.3979944,0.9345297,Development,39684.0,
1.6492412,0.4339697,Development,39685.0,
1.4030095,0.8283792,Development,39687.0,
1.6396736,0.81404394,Development,39688.0,
1.335643,0.79937786,Development,39689.0,
1.367793,0.72918826,Development,39690.0,
1.6544473,0.7362261,Development,39691.0,
1.4478213,0.97829676,Development,39692.0,
1.4926734,0.92138517,Development,39693.0,
1.7371507,0.9115613,Development,39694.0,
1.7720287,0.94716793,Development,39695.0,
1.973641,0.79409385,Development,39696.0,
2.0145655,0.91876894,Development,39697.0,
2.020227,0.940805,Development,39698.0,
2.0427036,1.2820859,Development,39699.0,
2.127467,1.3541603,Development,39700.0,
1.1266617,0.43921676,Development,39701.0,
1.28265,0.46545547,Development,39702.0,
1.4325899,0.19149087,Development,39703.0,
1.7505404,0.34621808,Development,39704.0,
1.7144122,0.28373483,Development,39705.0,
1.9923841,0.09733845,Development,39706.0,
1.7571255,0.31813413,Development,39707.0,
1.854713,0.5960553,Development,39708.0,
1.8457702,0.5879492,Development,39709.0,
1.1832573,0.58066577,Development,39710.0,
1.3000891,0.54848284,Development,39711.0,
1.4919114,0.31970248,Development,39712.0,
1.1942905,0.6101112,Development,39713.0,
1.2890714,0.40082327,Development,39714.0,
1.3122813,0.58277047,Development,39715.0,
1.2356225,0.61555815,Development,39716.0,
1.0967928,0.46305236,Development,39717.0,
1.2412475,0.7159659,Development,39718.0,
1.1593182,0.51165694,Development,39719.0,
1.1172746,0.4858717,Development,39720.0,
1.1797471,0.51750565,Development,39721.0,
1.2602445,0.6248905,Development,39722.0,
1.2619598,0.68526804,Development,39723.0,
1.2835325,0.69519717,Development,39724.0,
1.2045842,0.65649885,Development,39725.0,
1.2649047,0.617627,Development,39726.0,
1.5515534,0.76562935,Development,39727.0,
1.3082306,0.76144594,Development,39728.0,
1.4332603,0.7598801,Development,39729.0,
1.6066815,0.49896082,Development,39730.0,
1.3688085,0.9159837,Development,39731.0,
1.830515,0.55046135,Development,39732.0,
1.8270463,0.5195389,Development,39734.0,
2.2212017,0.50622475,Development,39735.0,
1.9374516,0.7338261,Development,39736.0,
1.6286939,0.3243289,Development,39737.0,
1.6025379,0.32145733,Development,39738.0,
1.8884978,0.06683591,Development,39739.0,
1.8421077,-0.019259822,Development,39740.0,
2.1133177,-0.034522705,Development,39741.0,
1.8882853,0.036133662,Development,39742.0,
2.4495454,0.4246657,Development,39743.0,
2.0336618,0.27671188,Development,39744.0,
1.4390248,0.2014598,Development,39745.0,
1.6549203,0.5348766,Development,39746.0,
1.1253644,0.51989913,Development,39748.0,
1.1721914,0.5347077,Development,39749.0,
1.3294934,0.5221883,Development,39750.0,
1.4794334,0.24822374,Development,39751.0,
1.2732385,0.7437254,Development,39752.0,
1.2477208,0.6966803,Development,39753.0,
1.2444454,0.5001248,Development,39755.0,
1.5598514,0.24024424,Development,39756.0,
1.3365833,0.6321314,Development,39757.0,
1.2875627,0.5567939,Development,39758.0,
1.6192557,0.6481869,Development,39759.0,
1.5850894,0.59140754,Development,39760.0,
1.5784847,0.27667475,Development,39761.0,
1.8965781,0.35944235,Development,39762.0,
1.3246299,0.5343877,Development,39763.0,
1.2077348,0.38369036,Development,39764.0,
1.2307848,0.39676827,Development,39765.0,
1.2343962,0.38735384,Development,39766.0,
1.515606,0.12948276,Development,39767.0,
1.3183049,0.61271316,Development,39768.0,
1.3019696,0.36238438,Development,39769.0,
1.5810423,0.51768315,Development,39770.0,
1.5179884,0.7481595,Development,39771.0,
1.3215029,0.5556754,Development,39772.0,
1.3455459,0.59153557,Development,39773.0,
1.2822025,0.5736108,Development,39774.0,
1.3213652,0.5536331,Development,39775.0,
1.6314803,0.66546226,Development,39776.0,
1.4122065,0.70768446,Development,39777.0,
1.4299042,0.74632263,Development,39778.0,
1.6633875,0.4026074,Development,39779.0,
1.4395171,0.829734,Development,39780.0,
1.7527953,0.19254985,Development,39782.0,
1.7706279,0.18498898,Development,39783.0,
1.3724002,0.25361088,Development,39784.0,
1.3219799,0.254224,Development,39785.0,
1.506882,0.31426942,Development,39787.0,
1.5715963,0.22861728,Development,39788.0,
1.4652371,0.26969543,Development,39789.0,
1.8756995,0.2553785,Development,39790.0,
1.485887,0.29395473,Development,39791.0,
1.4196223,0.19849522,Development,39792.0,
1.5178329,0.40725073,Development,39793.0,
1.4358953,0.21694942,Development,39794.0,
1.390428,0.19000433,Development,39795.0,
1.5696788,0.10448928,Development,39796.0,
1.6820769,0.25824773,Development,39797.0,
1.5587412,0.4075041,Development,39798.0,
1.4973769,0.32617554,Development,39799.0,
1.5270053,0.33893344,Development,39800.0,
1.823058,0.4480628,Development,39801.0,
1.2450889,0.64910483,Development,39802.0,
1.5291584,0.73684835,Development,39804.0,
1.8027568,0.1402886,Development,39805.0,
1.4895862,0.629614,Development,39806.0,
1.1211278,0.41396582,Development,39807.0,
1.6550604,0.76243085,Development,39808.0,
1.7961079,0.79613817,Development,39809.0,
1.1963971,0.55681103,Development,39810.0,
1.2228143,0.56537133,Development,39811.0,
2.0306406,0.040231496,Development,39812.0,
1.7896934,0.37385818,Development,39813.0,
1.8493551,-0.040476736,Development,39814.0,
1.2932771,0.4791858,Development,39815.0,
1.4903225,0.27221105,Development,39816.0,
1.1822531,0.5417929,Development,39817.0,
1.2641357,0.6359908,Development,39818.0,
1.3749092,0.7414673,Development,39819.0,
1.3643448,0.8433644,Development,39820.0,
1.446047,0.96474904,Development,39821.0,
1.6254984,0.76756316,Development,39822.0,
1.7074592,0.8756619,Development,39823.0,
1.7393643,0.9348128,Development,39824.0,
1.676334,0.2386291,Development,39826.0,
1.5842091,0.15247808,Development,39827.0,
1.8106717,0.4762774,Development,39828.0,
2.49831,-0.72545934,Development,39830.0,
2.0354428,-0.15481754,Development,39831.0,
2.1482177,-0.24847779,Development,39833.0,
2.22059,-0.28393507,Development,39834.0,
2.0142946,-0.24767114,Development,39835.0,
1.2855059,0.17317846,Development,39836.0,
1.9982059,0.019151837,Development,39837.0,
1.2325361,0.26258457,Development,39838.0,
1.1834201,0.5862264,Development,39839.0,
1.1754801,0.5764268,Development,39840.0,
1.1072083,0.4920865,Development,39841.0,
1.232863,0.4458228,Development,39843.0,
1.7374569,0.29410982,Development,39844.0,
1.4028066,0.32052442,Development,39845.0,
1.2696749,0.7085311,Development,39846.0,
1.2366663,0.5956037,Development,39847.0,
1.568244,0.4620669,Development,39848.0,
1.5021615,0.69941723,Development,39849.0,
1.6156336,0.36889955,Development,39850.0,
1.7530304,0.43695152,Development,39851.0,
2.0993004,0.5000515,Development,39853.0,
1.7253859,0.33250424,Development,39854.0,
1.2449627,0.36864978,Development,39856.0,
1.5140256,0.3644004,Development,39858.0,
1.7547798,-0.10929471,Development,39859.0,
1.8436503,-0.18706459,Development,39861.0,
1.7987095,0.13434792,Development,39862.0,
1.4670736,0.122048505,Development,39863.0,
2.0010204,0.032834824,Development,39864.0,
1.6324412,0.023864478,Development,39865.0,
1.8512478,0.049579255,Development,39866.0,
1.8245305,-0.033903215,Development,39867.0,
1.7235416,-0.13924219,Development,39868.0,
2.1766062,0.10440174,Development,39869.0,
1.5188751,0.1759607,Development,39870.0,
1.2375811,0.39554173,Development,39871.0,
1.7394863,0.27063146,Development,39872.0,
1.4109412,0.29742575,Development,39873.0,
1.2284124,0.51237863,Development,39874.0,
1.1203319,0.43028197,Development,39875.0,
1.1689728,0.55916804,Development,39876.0,
1.214928,0.6425315,Development,39877.0,
1.2591815,0.69225913,Development,39879.0,
1.616901,0.50894296,Development,39880.0,
1.5412947,0.7317495,Development,39881.0,
1.2539574,0.5019499,Development,39882.0,
1.3801465,0.41042215,Development,39883.0,
1.2811803,0.46224838,Development,39884.0,
1.2472711,0.43865997,Development,39885.0,
1.5522292,0.19560325,Development,39887.0,
1.1901008,0.39000064,Development,39888.0,
1.2571536,0.43696514,Development,39889.0,
1.2402477,0.38076955,Development,39890.0,
1.3111744,0.56546646,Development,39893.0,
1.2866203,0.4818027,Development,39894.0,
1.6400722,0.41455993,Development,39895.0,
1.7537321,0.3200053,Development,39896.0,
1.7088035,0.26091027,Development,39897.0,
1.8358799,0.22203822,Development,39899.0,
1.83804,0.16344443,Development,39900.0,
1.4188042,0.34324944,Development,39901.0,
1.3738756,0.28415444,Development,39902.0,
1.3433076,0.26836306,Development,39903.0,
1.7834004,-0.25285813,Development,39906.0,
1.2501804,0.27820098,Development,39907.0,
1.4582697,0.2939496,Development,39909.0,
1.5443256,0.0969564,Development,39911.0,
1.3774164,0.1911852,Development,39912.0,
1.430835,0.19376369,Development,39913.0,
1.5005126,0.35949102,Development,39914.0,
1.6080935,0.1518639,Development,39915.0,
1.83321,0.18245775,Development,39916.0,
1.1395552,0.54748225,Development,39917.0,
1.3718212,0.2847679,Development,39919.0,
1.4596136,0.6590475,Development,39920.0,
1.4168482,0.20563254,Development,39921.0,
1.463783,0.41109514,Development,39922.0,
1.7830503,0.14223918,Development,39924.0,
1.7948811,0.14464252,Development,39925.0,
1.6474055,0.13387981,Development,39926.0,
1.4673928,0.40108496,Development,39927.0,
2.1053596,0.3744213,Development,39928.0,
1.4674416,0.421219,Development,39929.0,
1.4466401,0.42364419,Development,39930.0,
1.6532142,0.3782699,Development,39931.0,
1.5541381,0.34431705,Development,39932.0,
1.5971519,0.3621765,Development,39933.0,
1.4965879,0.6596277,Development,39934.0,
1.1482382,0.5187262,Development,39935.0,
1.432089,0.19596396,Development,39936.0,
1.658732,0.7931887,Development,39937.0,
1.5604782,0.7050965,Development,39938.0,
1.6407183,0.7755919,Development,39939.0,
1.9356145,0.80810165,Development,39940.0,
2.0247772,-0.23837602,Development,39942.0,
2.1386142,-0.045655105,Development,39943.0,
1.146815,0.50348276,Development,39944.0,
1.2566992,0.45327964,Development,39945.0,
1.2365607,0.63838965,Development,39946.0,
1.6929122,0.32954642,Development,39947.0,
1.5108289,0.3447782,Development,39948.0,
1.4898685,0.12791425,Development,39949.0,
1.7021112,0.07229037,Development,39952.0,
1.4907957,0.15753092,Development,39954.0,
1.1702147,0.55935955,Development,39955.0,
1.2589163,0.6979981,Development,39956.0,
1.2124319,0.4088746,Development,39957.0,
1.2301733,0.38615885,Development,39958.0,
1.2516977,0.43442705,Development,39959.0,
1.2906073,0.5614936,Development,39961.0,
1.3743501,0.3003424,Development,39963.0,
1.4495126,0.14322047,Development,39964.0,
1.3881738,0.17995332,Development,39965.0,
1.4969573,0.34478852,Development,39966.0,
1.0784578,0.47044984,Development,39967.0,
1.6628282,0.26498193,Development,39969.0,
1.4831442,0.43928114,Development,39970.0,
1.1459213,0.47810966,Development,39971.0,
1.1313306,0.5013636,Development,39973.0,
1.9401809,-0.07090308,Development,39974.0,
1.7154253,0.40643114,Development,39975.0,
1.4862747,0.101796985,Development,39976.0,
1.8688941,0.037624817,Development,39978.0,
1.4537708,0.1466913,Development,39979.0,
1.1686609,0.5060901,Development,39980.0,
1.2003003,0.39998034,Development,39981.0,
1.6980151,0.2576232,Development,39982.0,
1.36947,0.2844175,Development,39983.0,
2.343351,-0.48521882,Development,39984.0,
1.2977328,0.32901588,Development,39985.0,
1.6130923,0.37664255,Development,39986.0,
1.3918194,0.17952506,Development,39987.0,
1.112477,0.39743495,Development,39988.0,
1.4625938,0.14244364,Development,39989.0,
1.8353617,0.07485749,Development,39990.0,
1.511952,0.35495007,Development,39991.0,
1.2081139,0.6468735,Development,39992.0,
1.1766887,0.53081846,Development,39993.0,
1.7426796,0.3204837,Development,39994.0,
1.4712119,0.3779543,Development,39995.0,
1.2409382,0.6662589,Development,39996.0,
1.292618,0.7038038,Development,39997.0,
1.3088313,0.60137784,Development,39998.0,
1.509915,0.36993757,Development,39999.0,
1.477844,0.6226497,Development,40000.0,
1.4828906,0.9478243,Development,40001.0,
1.7702243,1.008068,Development,40002.0,
